"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","pVal"
"1293","sp|P01111|RASN_HUMAN;sp|RASH_HUMAN|",158741.360517865,203777.474461358,478239.1415,336517.504980463,453151.92631231,486953.338895382,157836.116402816,789625.663243037,913125.071336248,501141.846568714,514081.727282098,889441.696463763,1016957.388733,"0.187127436173291"
"1294","sp|Q9HC35|EMAL4_HUMAN",47389.1858246368,31502.0302408043,16220.63546,31657.2196380699,61713.8528471163,82242.3379140906,34832.4866831628,390434.582960183,278989.712489696,125137.168623985,147032.117911868,250061.184298048,261689.355606279,"0.196793807898132"
"1295","sp|Q9UPT5|EXOC7_HUMAN",30685.2270642965,48683.0911802532,62811.86943,80463.4510960957,160173.674966198,141237.216710752,27214.1783562349,157295.911729472,215852.977738023,153766.42267277,159742.268649588,201574.127994059,239285.360479534,"0.356483007836661"
"1296","sp|P62070|RRAS2_HUMAN",21619.4625108197,32150.2427946887,135889.3706,62907.4766175211,124208.886779851,111190.395187572,26424.9366220496,131199.413583042,116838.361273749,132062.976323555,112122.358407355,79274.0498697864,57533.836448165,"0.599270678108204"
"1297","sp|Q16576|RBBP7_HUMAN",14227.3822892263,13582.5293085451,49710.80231,33767.319651044,23811.372903498,18163.4829995121,20934.6804633726,136347.443672099,142398.50498852,33335.5624863405,34711.6624429112,361238.795793205,302100.311268737,"0.0902909792893499"
"1298","sp|O14776|TCRG1_HUMAN",38110.3290422596,58443.215048352,67226.26094,59918.148338742,149259.895404915,152582.233788527,21002.2221144041,162696.368767075,181558.941593774,392029.545291052,345972.60415774,277559.630993884,303059.050598381,"0.608948877245676"
"1299","sp|P25786|PSA1_HUMAN",624646.751106786,667102.838922861,1279771.608,1315667.17418867,1435755.27642054,1550822.79808346,670706.415344964,13569521.1070568,16089257.0679451,3463098.70814085,3436563.74136097,21470817.5415238,22036827.2783093,"0.0528066861314056"
"1300","sp|Q6UX06|OLFM4_HUMAN",213526.12727048,294373.037989328,444322.4727,379863.017686633,154956.377225951,104544.446229051,230730.394359744,3245817.87400647,2599834.36982678,183046.409125736,245267.556330646,792666.569515274,794550.035218866,"0.189170041738539"
"1301","sp|O43684|BUB3_HUMAN",63548.0063277344,61471.9123832618,88551.50294,59218.8273959854,221652.810417547,170434.492765503,25680.1330357356,479418.502554514,450673.471690088,440129.846640557,708005.911925507,317670.609748198,304939.681300098,"0.886266848179257"
"1302","sp|Q15020|SART3_HUMAN",27867.3387695003,23292.1058877884,55277.09458,27627.2750700468,81279.7737118738,89074.3429867206,13372.9205946934,56372.9089935192,46696.7481188878,91719.8421638781,100021.070555683,368954.676290397,327708.152685285,"0.166143236211998"
"1303","sp|P22061|PIMT_HUMAN",130780.194896809,155002.941798213,218919.1721,194908.563064218,229141.417505625,227591.796375126,97633.898266447,337864.836919804,370804.589563388,288401.719053821,298687.106514527,317524.37045059,315231.557301287,"0.430027592740512"
"1304","sp|O94875|SRBS2_HUMAN",84443.8618527547,95912.6912492006,98201.14013,103773.209501425,301831.418897107,279890.741055118,25844.2504645954,25168.5273667766,44785.4265298717,153235.627670312,109565.418888133,86454.0310678783,91081.9238368055,"0.999307129482097"
"1305","sp|Q9UI08|EVL_HUMAN",114427.559951757,166838.796712562,85653.57047,78356.9731870425,142328.968069547,176301.169219837,12896.9433537478,150634.813749867,183658.488878759,305310.73956359,283010.8983709,289752.859936389,321000.269679776,"0.519879927000473"
"1306","sp|Q71DI3|H32_HUMAN;sp|P84243|H33_HUMAN;sp|Q16695|H31T_HUMAN",5602349.87516834,7606791.76617274,1.1e+07,9766778.58208107,13462099.7256963,14233287.7477099,7365797.30285354,58891721.6046263,49767617.2016947,52034076.7065444,43728188.0249179,33465687.6764533,37998637.3069225,"0.502468145613798"
"1307","sp|P61006|RAB8A_HUMAN",7531027.70104596,6574441.4550493,10400000,5961028.92271975,17583150.662134,18977716.9969465,2816999.10285884,23882357.1484199,16361956.3402832,26269630.9586438,25621985.1708503,14633741.564614,15604456.0727487,"0.789616547170026"
"1308","sp|Q92930|RAB8B_HUMAN",7531027.70104596,6465773.00124683,10500000,6019308.21522687,18041045.2106271,19514822.1949733,2871523.35265777,24018052.3594904,16498305.9764522,26101235.888396,25621985.1708503,14033998.0578675,15008866.1463079,"0.805330341842009"
"1309","sp|P51153|RAB13_HUMAN",1533795.62596642,1333371.22745921,1099789.282,925142.507495183,5668391.28358016,6778367.91244556,360092.314878671,7820985.15546694,6329783.40011304,19702223.2189828,14698432.58891,1892743.69251323,2783980.9686753,"0.911224061751987"
"1310","sp|P0CF74|LAC6_HUMAN;sp|A0M8Q6|LAC7_HUMAN;sp|P0CG06|LAC3_HUMAN",4481284.22201843,6085433.41293819,74400000,80732729.3803215,36082090.4212541,35090872.9377502,1768571.10968016,46543457.3972047,47040624.4783142,25427655.6074052,26476051.343212,122347675.376281,109350310.494529,"0.0837627897881952"
"1311","sp|P13747|HLAE_HUMAN",14235479.1910015,14398570.128827,22600000,27777076.7013315,36814721.698843,34016662.5416966,5760431.22402649,57534769.4939206,52221910.6527372,65168892.1858662,72083184.9473256,39463122.7439181,42167766.792008,"0.767977377450494"
"1312","sp|P17931|LEG3_HUMAN",959335.044191656,1273443.1093355,1911211.562,1556168.71518781,1922484.72582116,1730008.10405356,225475.869466719,2246247.09014937,2180567.09780006,2155747.49180769,2146032.31436961,2234794.48311095,2336019.07394605,"0.466719174353158"
"1313","sp|P61313|RL15_HUMAN",393907.851619553,316485.654452878,585114.3296,500643.175362431,799379.905447464,834901.470479878,138186.374594061,2431641.92745524,2264925.62643598,3888791.78658585,3884438.47281976,1608744.24100756,2193195.31477305,"0.780828585809871"
"1314","sp|P10768|ESTD_HUMAN",1000399.44817015,1161590.68776691,1717630.861,1730913.71870917,2031448.83745281,2144629.95106377,840194.75837463,3217721.02307416,3617530.78278399,2120795.84043451,2211904.62762358,2124114.74928766,2878457.09377359,"0.317956512682509"
"1315","sp|P35754|GLRX1_HUMAN",684656.103670373,730557.696086499,821594.7471,697155.858244304,1284200.47242381,1176824.13377039,352061.407185212,1081067.80078357,874400.969383294,2657540.612878,2510746.91984057,1000302.94373891,1116716.27962407,"0.976783630431241"
"1316","sp|P61421|VA0D1_HUMAN",342588.53855722,384456.01329006,521211.2928,374448.530778667,660204.33359344,625770.689366417,113293.497020279,1017813.38410624,1188963.71387351,1267415.10068657,1321990.7272687,732023.823054509,1046893.9861923,"0.669734773987997"
"1317","sp|Q00577|PURA_HUMAN",406468.212033722,581300.119174871,1655263.143,1114792.86599729,2139611.88271923,1944307.92185635,455118.167284694,1084962.25700506,1127659.28180168,2224916.02960825,2625545.87593956,1743787.74513869,1843709.8856332,"0.781815154685407"
"1318","sp|P02655|APOC2_HUMAN",410019.418138289,347493.017497335,1069182.749,804674.17850816,883139.384466711,1082044.40479132,1251984.49251989,353678.765773852,325733.935083969,1082151.03491135,1132751.21241695,332530.100886135,363415.422966872,"0.795895202906955"
"1319","sp|Q9NQC3|RTN4_HUMAN",568777.0993116,551130.323019508,647012.6056,649945.299541147,2202867.95956281,2241608.8232595,142375.743343283,1836955.85612131,1892137.08885439,1750405.76084662,1683715.60765696,2321429.82923553,2183562.04437576,"0.363971955700328"
"1320","sp|P83731|RL24_HUMAN",294448.607128228,331572.545944676,913000.9944,474259.469855269,1260404.064549,1386905.62760751,141025.892004011,2126467.03303223,1790026.56569632,3048801.55052918,4658016.45154878,2169118.12022487,1910303.93169413,"0.931031418626978"
"1321","sp|P49721|PSB2_HUMAN",298606.794457275,293539.804363497,374490.1686,381339.261341124,555529.257008081,481969.456243033,159827.051515708,1099250.39810302,1099353.52656164,1510252.60254042,1426024.60663979,815110.308605902,833280.335929779,"0.71178574727172"
"1323","sp|Q6IS14|IF5AL_HUMAN",379719.61612663,442434.111001535,895562.7695,761417.560422143,648052.423840393,621791.742176855,416755.608645744,1867001.18444233,1704621.79357816,1650088.15413537,1623510.63684694,1826633.36722054,1813059.26399941,"0.45206481323921"
"1324","sp|P49407|ARRB1_HUMAN",406736.293292061,499159.510454429,954701.6675,850686.280542069,1641245.67617891,1643253.65323947,155028.543605869,618469.509115989,669756.02704676,1012594.86412032,1022282.19262874,396476.446891261,522357.246495987,"0.979465537344021"
"1325","sp|Q8NBX0|SCPDL_HUMAN",233244.59165995,260271.297146795,232890.7931,195361.858164546,287549.381872892,316495.45573561,87726.7984339798,459645.932151486,497569.431386021,700916.023496778,667317.464464849,776735.315499861,847701.407945312,"0.449628514978556"
"1326","sp|P20160|CAP7_HUMAN",1330732.42900037,1735460.12055513,3646326.509,3138074.46089622,1771943.54283908,1831564.96913011,2105032.14884848,32431155.4458656,35450905.4039469,4569580.61933893,5140088.445204,6964188.68041899,7705307.4124821,"0.221929545747439"
"1327","sp|Q9BW30|TPPP3_HUMAN",884203.435762105,1052025.77192477,1817099.22,1819777.55469329,1638570.2715952,1939891.78473177,543558.068575422,1478812.69836313,1922266.15206147,984588.717938018,819266.830409389,5534458.40982374,5526460.70834825,"0.119729352497168"
"1328","sp|Q07020|RL18_HUMAN",338742.546170085,288949.229740655,690821.3053,811950.34701265,1145548.42981444,1069006.37215262,163983.353406605,627467.365746554,657022.443468294,3004055.08201848,3402739.13385752,1936260.1253716,1545946.17658979,"0.902961871908155"
"1329","sp|Q13217|DNJC3_HUMAN",81333.5446110478,86128.4503955463,155497.1741,142113.584914131,76104.6497171208,95771.688427864,62182.5560861249,428674.190234778,351587.652095944,350131.252565438,311046.999966354,472028.378877087,567637.977915331,"0.281252212385786"
"1330","sp|P51452|DUS3_HUMAN",335064.383791448,346597.959943096,531000.8866,531725.126267244,915670.844528471,785481.17235033,70279.8663478358,865957.033517519,963945.571565714,1717299.52242111,1627760.42041396,558053.130455603,635733.98586894,"0.886009199238277"
"1331","sp|Q16527|CSRP2_HUMAN",153478.453164278,151968.824841506,279527.2642,229378.788307688,379339.060615336,371449.849409821,93231.02810507,537251.155603585,555191.634089593,682349.986234042,482317.902536846,360252.778604735,399004.08794698,"0.464126439374515"
"1332","sp|O43809|CPSF5_HUMAN",75146.0149181762,91001.0218293753,104007.3835,108886.086279911,164142.443729486,127496.283451144,28843.9760859091,382270.516952439,441254.478773975,374308.016209806,322021.533348393,360926.624260098,381068.971875561,"0.382688880242292"
"1333","sp|P10515|ODP2_HUMAN",380552.696068954,421895.377408025,580961.177,563111.503180287,492388.160416148,454020.152799098,82685.2876300717,786950.345311846,789416.279722549,1416478.47749207,1455773.95370333,1860881.79094304,1845574.11902954,"0.479558529154377"
"1334","sp|Q9UMY4|SNX12_HUMAN",56519.3656321512,67058.8205709049,67650.11864,43281.0785707996,220560.532277367,180802.895758548,14595.449169838,229141.120843995,234581.662429505,400795.94359184,337578.007222306,112310.396403245,106447.717496591,"0.821498944530853"
"1335","sp|Q13740|CD166_HUMAN",238453.696111777,256277.59541665,387434.9674,353467.145819876,508330.718136277,500203.604087691,182605.02198921,1270900.79828973,1055031.90689962,401509.594995351,387109.835549417,652866.131629523,634705.956679316,"0.0800919449862944"
"1336","sp|P60891|PRPS1_HUMAN;sp|P21108|PRPS3_HUMAN",918107.95807539,1188723.11696378,1978141.32,1833864.8057705,2243066.91484854,1927512.46954521,315853.234809153,2297681.06944421,2602977.33938369,1007537.67607829,1147761.3311073,2520770.40853489,2327366.32324466,"0.0630625799321154"
"1337","sp|P12830|CADH1_HUMAN",58176.2306673051,90654.5025262671,197473.8576,137040.419140531,252259.583275213,247445.949728381,44691.0639953808,609585.155965981,638516.177075568,447640.23107385,439286.238613257,477089.774462036,462045.525980752,"0.416194371939557"
"1338","sp|P08754|GNAI3_HUMAN;sp|P63092|GNAS2_HUMAN;sp|P38405|GNAL_HUMAN;sp|P19087|GNAT2_HUMAN;sp|A8MTJ3|GNAT3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P63096|GNAI1_HUMAN;sp|P11488|GNAT1_HUMAN",8357603.91213637,10323503.1112344,18600000,13530124.4577453,21795780.5082703,24706839.1092323,9821063.07047139,26731956.5809018,28633423.5954956,45466668.9668834,38091351.2873308,27948047.4143858,31685384.0866501,"0.588646495425996"
"1339","sp|P02775|CXCL7_HUMAN",493916.827381192,355619.008064463,918524.0119,841516.621835283,461590.5278612,426991.1827822,699045.843107368,179289.561023108,154486.341871376,246559.306885108,246319.540381526,186186.979760067,206188.917842139,"0.411763968606412"
"1340","sp|Q9Y2X7|GIT1_HUMAN",102919.073422332,97193.1519070217,101760.2711,110406.005176151,358189.312444486,312991.59671335,21264.1273488735,374856.556973896,431663.205774618,528908.232355179,488938.00857735,230076.778380516,332060.05895112,"0.679105818170497"
"1341","sp|P16949|STMN1_HUMAN",314209.799951382,393284.865928624,637088.1962,548989.473679784,820748.449095683,855103.306261103,416423.415956267,5835647.43277808,6001589.20546335,1643804.36528759,1670054.16962731,2207443.70226262,2089496.33076634,"0.181271541290068"
"1342","sp|Q53GS9|SNUT2_HUMAN",100945.278816729,112844.767924813,278573.9036,235439.421720931,328637.634217031,309539.879595162,158240.767479127,653910.158410873,660144.1247565,856361.864451352,943230.717993522,812963.658547125,857185.171453377,"0.601560687043584"
"1343","sp|O60841|IF2P_HUMAN",42112.3054573578,39587.1906902491,92892.49049,99855.456770207,110239.809964799,100717.164030265,13684.6015028946,520290.445488022,547692.589672151,419578.254179591,435089.902507303,326662.753423899,328364.279086557,"0.537727850525608"
"1344","sp|P09669|COX6C_HUMAN",169312.31519482,48450.2458335668,282306.3913,174936.913821032,133173.799649092,125951.905398026,20400.418126371,564249.772135875,466171.627042459,369603.015174737,390325.453277298,499140.298799438,723489.582039046,"0.260938183916486"
"1345","sp|P47929|LEG7_HUMAN",25964.804093487,23564.0490629018,52383.44171,62527.2734627204,44212.6825626291,32419.9082186531,37492.033527852,75500.8405975559,69067.0562479888,51918.5022358578,73063.6647847166,2676371.15531756,4094642.10597955,"0.186575622184237"
"1346","sp|Q12792|TWF1_HUMAN",87601.0389397327,82697.0013644103,221769.4976,299740.016555136,288082.065528516,276718.441457959,60038.8735543474,1407414.45529726,1464351.62146434,1038467.81910482,986794.223270953,1798824.65101816,1946693.4505938,"0.255954600449736"
"1347","sp|Q6PI48|SYDM_HUMAN",144931.777245277,145666.47854527,205334.5879,195595.97098328,290639.065541991,264868.703492484,34085.4864555564,384410.607241882,366782.181624201,418088.589794598,540956.728136798,403549.734487175,406158.269355024,"0.744262438609676"
"1348","sp|P00966|ASSY_HUMAN",345616.690817239,460051.014534315,365503.3582,232669.146479696,490777.889434302,465128.021818788,85198.9724804314,942232.830768173,859911.886693445,469153.605411128,554416.342814143,342756.891058617,368702.963127627,"0.658293426371185"
"1349","sp|P52943|CRIP2_HUMAN",987870.786861831,1311752.65190854,3382830.566,3252305.74981129,4861794.78760536,4361929.92658508,282870.062659507,850618.204671632,712289.742333815,2770756.43106993,2830330.82739727,2662805.81722714,2672008.24595515,"0.730781891888816"
"1350","sp|Q13618|CUL3_HUMAN",123550.336024307,139570.229306791,295183.1069,233411.432852368,275795.03017842,333802.785413622,134902.199724083,589599.347323516,561534.804463331,695182.794921789,594597.827526934,478073.46560529,444704.115746601,"0.556454073092054"
"1351","sp|P14927|QCR7_HUMAN",90761.2950690178,114986.735947115,255062.7251,305780.617230266,419481.938654658,412803.29143438,93626.4125834248,783801.425447623,703033.48270847,828565.271452001,942527.71597109,489027.22887204,517394.976219113,"0.746428565434324"
"1352","sp|Q96N66|MBOA7_HUMAN",175210.346764197,162052.830124349,301801.7467,198761.418508673,328154.743205136,371781.771470448,88697.8167608204,1120757.05085365,1124621.2173369,1180732.72083354,941722.276397878,791241.975853498,700534.115428778,"0.489652234105989"
"1353","sp|O14745|NHRF1_HUMAN",332468.457829676,335238.891673201,606230.368,324184.365275712,584513.684021499,614775.800783201,191316.2169681,2006891.55137226,2398670.50051297,1828789.22210103,1223662.99654623,3157344.60784086,2880561.06402711,"0.0955801768498419"
"1354","sp|Q9HB71|CYBP_HUMAN",86999.68412768,103314.699107212,305154.5662,211950.33222353,350901.151991851,384595.091379164,56793.8737717578,242139.202956667,316006.380350563,792190.080733215,766419.611148448,1442823.58895509,1245937.46993652,"0.35718658372027"
"1355","sp|P41250|SYG_HUMAN",80961.0998862167,103460.440619043,178060.5571,148085.292883626,179917.607016365,172213.844674865,52270.7768476212,1494419.47680769,1562603.76488649,693411.424276124,699852.413771013,1737761.30527575,1932311.04379982,"0.117343617111193"
"1356","sp|Q15637|SF01_HUMAN",22881.0195578284,31333.4984711372,52031.16643,42444.7346348068,63819.2128585772,63158.6433925172,6823.58885231992,266474.340015065,299585.800893257,299544.730699041,246657.614618447,257787.859458669,283354.482358576,"0.422014200442761"
