"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","pVal"
"2705","sp|P62851|RS25_HUMAN",550480.269010586,521522.124763854,572042.223834635,384095.916610012,673651.76040055,648030.3331698,661757.158678702,968438.291787457,1131372.95411332,2447047.1026567,2201667.08034252,485248.222692518,480930.209218208,"0.980151862629094"
"2707","sp|Q9H074|PAIP1_HUMAN",53190.1012589755,47605.9036216258,48228.7983780929,63937.5532712573,99642.8843617487,89594.6729662323,41740.7760224347,247803.072186478,276772.246497605,99003.2852959967,146299.577008658,81501.8977781017,86893.7999233914,"0.573781139871326"
"2708","sp|Q16864|VATF_HUMAN",83533.0553412372,82036.4266583118,61340.7156095853,47427.7408822503,57010.2017352945,44260.9713160321,41570.9529264304,60231.4215206412,65800.3836389262,52224.0744670235,91503.8169056852,43106.7547185686,44597.6045378266,"0.0356732820770317"
"2709","sp|Q96RM1|SPR2F_HUMAN",8231.14833103091,6601.17190073229,17754.1383626423,11669.2458545895,40687.3421684269,41845.039941384,22203.1088582734,83974.2825806589,91227.3740727242,10320.4768660248,19049.7617818195,341405.513850248,397475.154190388,"0.126981095315526"
"2710","sp|P11117|PPAL_HUMAN",23826.4317393975,42716.7489092176,26667.312020564,59830.1170471524,41243.0653922222,44623.1134718159,40295.730086412,119981.87851589,123871.532587132,88311.959906552,111727.17571116,79684.4361630693,92481.6222189016,"0.603477670184821"
"2711","sp|Q8WXF1|PSPC1_HUMAN",79927.1775455217,48347.1780863224,27416.0877813246,27463.6939914448,57018.5295093854,51822.328537533,23669.8829970717,61399.1555008005,65454.6026307358,31222.4741359764,41945.8447674153,124862.91680377,92469.294493862,"0.716496165727303"
"2712","sp|P41222|PTGDS_HUMAN",23475.7810021385,23779.5386438825,172043.716321062,165072.367887636,268180.354275782,220121.23465953,56096.580372036,153647.063130539,128389.792105954,206049.386800503,156262.116164697,44256.5331459344,47783.8215943838,"0.761537623317347"
"2713","sp|Q969Q0|RL36L_HUMAN",224947.300686477,213609.126001024,439083.54049983,308580.653404827,239565.16645859,179688.938078783,790355.843656137,181809.682775965,212510.914188168,285446.473457799,231490.803245582,89245.4999674657,80495.0014970309,"0.299830095587763"
"2714","sp|O75822|EIF3J_HUMAN",164534.56856552,194414.371116374,236141.595158394,200933.955207854,98361.7261379737,89044.8021407278,269804.430804037,238541.084387806,229696.944210031,257185.436371397,196346.441074442,191259.942841244,162541.208371345,"0.315414684829164"
"2715","sp|Q8IY17|PLPL6_HUMAN",130083.551798512,120925.229199878,50792.6517080047,45307.4855133448,104337.800529387,128806.522440089,78494.5912539712,76973.2267126755,75866.1391194723,81260.5261811374,74028.0978747283,62851.8525806865,64658.1861803009,"0.473146110075303"
"2716","sp|P42766|RL35_HUMAN",114477.62291303,118727.616877674,136442.613409042,112139.722277635,128033.090965828,93995.5720700964,30610.9529774425,88681.5595728395,96408.1014011824,131609.156692173,170447.838023553,146662.796482178,98482.9298585825,"0.714603435522787"
"2717","sp|P16298|PP2BB_HUMAN",14256.0941237,16380.0134487715,34528.9210663379,27621.6049430197,43361.3249128738,47907.2627539348,33320.1815454539,41544.8964699264,52089.3576474587,32876.1662371539,30546.3036320188,25100.3345518272,40517.6317508446,"0.297503416371817"
"2718","sp|P36222|CH3L1_HUMAN",38842.8927449222,43408.1336544204,35284.0623656846,46319.0884056995,10219.7667950801,11001.6071218161,38571.0184420105,215721.880046105,213253.273874942,64563.3042481983,80189.4200155498,74329.1392631255,37673.3407914603,"0.397311581762077"
"2719","sp|Q12959|DLG1_HUMAN;sp|Q15700|DLG2_HUMAN",49396.4297883587,113128.295102738,68377.9613506385,41052.3104867728,47505.4379664971,60768.6980721961,53813.9444554014,63748.3029869637,68068.5784355078,68038.9052664031,39342.0149081656,50928.0013608238,46465.9732488996,"0.258882737105633"
"2720","sp|Q12800|TFCP2_HUMAN",199622.681683121,263650.891140563,172131.445076665,138195.273674168,114400.64950588,126279.357575013,497441.923914561,152307.202772219,174856.296206446,115279.772743901,117174.883904843,119181.24194057,148753.414900207,"0.671614213056626"
"2721","sp|Q9GZT8|GTPC1_HUMAN",71570.8591978566,71057.3640993178,60395.2129125829,52228.1718244521,52280.3538895469,58742.6862821373,282973.470097283,19649.810101081,17095.0676963895,19669.2626528359,22113.3004593308,65205.6181276614,76719.2059269009,"0.837723217296757"
"2722","sp|P20702|ITAX_HUMAN;sp|Q9P2E3|ZNFX1_HUMAN;sp|Q9NR63|CP26B_HUMAN;sp|Q9NS23|RASF1_HUMAN",29305.4729920846,43344.8763415454,20047.0898457268,25818.1768735001,10840.2802890937,11161.7965151068,1260048.13122889,78200.6728711196,27069.1704096645,10231.7185141449,10727.6489577173,74625.7601502012,53688.6865654086,"0.381070813302672"
"2723","sp|Q7L266|ASGL1_HUMAN",124747.509303533,61727.2561906299,74662.7759821219,63064.1962016249,126346.822634939,81673.862026897,25644.0140212658,10716.7125949005,11300.6307402072,14300.5433755942,14706.3370377726,8448.43262636161,6600.46377662974,"0.479549520874833"
"2724","sp|Q92959|SO2A1_HUMAN",29830.1181024634,60796.2065877656,37173.2133625441,23484.3443981046,81412.3275507375,85915.5126313398,13553.2152363275,5650.0991152713,6419.08937210396,14206.4711936853,15985.7001581094,16462.3974169495,17603.3443755998,"0.414125161442941"
"2725","sp|O15357|SHIP2_HUMAN;sp|Q92835|SHIP1_HUMAN",126852.522694866,50510.8676123778,57296.6234296424,63229.1752861955,20376.313323118,26175.9996187592,35310.847036088,57438.7940349085,43232.4453005946,73333.7206286179,102623.879443561,16948.7356409079,17515.2683299255,"0.0313465029961918"
"2726","sp|Q16890|TPD53_HUMAN",2649.24407784053,8786.81686049401,24043.3095618366,30991.3182002142,7963.65946558619,1900.99445437066,13286.8655867007,33527.1474949274,39089.4844995326,9027.50568532304,9448.79273636713,48608.3213562958,19542.7601228874,"0.080366740520766"
"2727","sp|O75636|FCN3_HUMAN",207718.080404611,315509.813085938,237964.537487983,270898.108109684,175628.483074678,195643.151734453,287012.790459628,24538.254964509,34374.0744082485,56854.5458055436,51805.4987398014,11943.7049384322,31173.9471830909,"0.444212344997539"
"2728","sp|O75563|SKAP2_HUMAN",148163.457498627,214199.574442175,33904.11860868,65104.5945522581,29602.587352679,33867.5573000464,137574.426434746,79725.6371503883,75416.4617745788,77812.9221692921,91524.6708278539,25229.8675439745,23027.8092520582,"0.228666627169564"
"2729","sp|Q9Y6K5|OAS3_HUMAN",201730.534318734,182376.168635462,217357.346591769,280325.610400148,228424.377123106,217366.391861682,40995.5899674889,178318.316641785,126558.113990032,228015.76464421,248732.182627767,91800.4696447268,126330.767539393,"0.18814569763845"
"2730","sp|Q8N2K0|ABD12_HUMAN",81860.9009809352,73848.6663109761,42904.7541346501,32205.9328904016,54067.9905591957,63064.6453124859,25823.5609194651,128749.857934875,117196.568128916,49135.0955947185,44218.2980560207,55764.0014595934,45471.4633372437,"0.979123977449789"
"2731","sp|P58340|MLF1_HUMAN",8975.83921780599,7312.4820879172,10541.7156171522,4711.31301627009,559.799526004302,978.902665110436,15194.9961129856,2052.12477671457,3079.42905359,48.0522191775982,343.186582980778,57764.5936550294,62168.1533580698,"0.245903159612187"
"2732","sp|P61353|RL27_HUMAN",548150.063154634,794535.188068265,262672.625442063,269498.830685059,167687.617996769,142927.326255924,319219.061983482,23868.9812758189,43295.2550015127,106293.408095967,165433.578358808,109737.599446327,136455.495762385,"0.420916772959676"
"2733","sp|Q01415|GALK2_HUMAN",31686.9043340529,34002.3708160138,49269.4734992565,46315.1550563782,36265.7967450219,42080.1365892308,71764.1317181296,39616.5067726346,32430.4676876358,24044.0585760408,36009.7354716851,58245.9381040723,54591.1071765737,"0.348628309172049"
"2734","sp|Q6PCE3|PGM2L_HUMAN",16347.4145861401,20650.5003116274,13568.6960070362,15833.4728099247,11558.0243107721,8606.92407604699,37659.3207178656,12917.7548810167,15480.5436446431,24640.6260037033,21992.1603880497,12914.0886010396,14845.6034268211,"0.767256119821906"
"2735","sp|Q76M96|CCD80_HUMAN",14124.3050746839,18645.0820087848,10545.1704397564,24651.7782490063,10328.3727607389,9705.56817761287,43426.8177670292,38373.3227769458,44859.7827619495,73059.6359543742,66824.9942113363,20543.8835117449,19532.4021581909,"0.895167938097475"
"2736","sp|Q86V21|AACS_HUMAN",3791.24367133137,7030.63749832383,3794.34906084135,3617.46332786708,518.946957758558,300.311762324026,314708.690953055,34273.2133495863,23332.2545388652,3340.09515441069,3404.91885835357,15824.1308754669,12527.1973437146,"0.101561039496487"
"2737","sp|Q9UHN6|TMEM2_HUMAN",24840.7136365157,16457.4922261359,73861.6645204974,74035.414546631,88238.3396261452,75348.1948132806,44859.1538393454,36831.0289048766,35470.4579362738,51018.0192974852,44100.0320053592,21941.2132719362,13187.7582494238,"0.920563853614881"
"2738","sp|Q9NR50|EI2BG_HUMAN",45298.398193897,34001.109898033,16829.4743203904,22568.3338112067,28166.7910069706,18734.7751718521,55427.7257850094,98356.4710331083,84809.1038144587,53630.5984455571,52957.9401098548,71696.4017164354,70120.8014866453,"0.0599563815538009"
"2739","sp|P22681|CBL_HUMAN;sp|Q13191|CBLB_HUMAN",44747.5150220359,55179.1238951965,54192.1750541394,48448.5211109135,61994.6179966854,66127.3130918319,22177.6419959497,81348.9370017992,72329.0049007433,79024.4566841924,91523.4579918363,57258.4134683768,47265.9194981179,"0.963990661203127"
"2741","sp|Q14978|NOLC1_HUMAN",7396.85765417227,11671.1601066655,15989.0941126629,10823.5938330706,11817.964664694,17833.309185522,17143.9634760344,37305.3108037491,35732.3247288137,29820.0874527,32732.7685043144,50565.3053673758,48483.2239740389,"0.349746690948187"
"2742","sp|O00462|MANBA_HUMAN",170343.399302701,144907.848889216,58865.5212260281,61569.0416561463,55615.8809058846,32854.1690266363,77878.2004194938,92434.9133544442,97291.2789394682,31751.8696749659,30400.4448472871,50220.1260043321,48105.4464833016,"0.611183292400182"
"2743","sp|P82909|RT36_HUMAN",290238.780400283,426574.971523204,272366.441562819,260188.898733133,250479.778919715,255422.869308723,131160.841712148,139654.432821917,137570.023913496,241454.462260688,233571.29483678,227380.254594156,221577.163553264,"0.283205332395701"
"2744","sp|Q8N1B4|VPS52_HUMAN",66798.0199117774,60716.1865873816,55863.6333995435,39081.6079667205,54436.2047646595,50206.6275903061,21051.8805013802,62774.7880884189,32186.4769851363,67585.7973866739,84633.5023008272,27812.5825514204,29149.236952844,"0.131273581696182"
"2745","sp|P50336|PPOX_HUMAN",16331.6783192255,18180.5613213812,11389.0657909309,11099.9114036625,3943.62843053491,14600.3162140121,5259.11713117504,14036.0522620081,20633.1893140176,7145.27712101089,4104.12722139323,36329.4093757539,59143.0970957211,"0.256303350342887"
"2746","sp|Q9Y5Q8|TF3C5_HUMAN",20865.6607575617,19603.9765922421,17101.9264703602,10018.3278880084,52378.7545824235,37392.2596504345,10835.1220610451,63384.1739900482,58852.0857931067,86194.738297109,79841.7957829096,74645.0287687799,58819.9376352217,"0.600199893111635"
"2747","sp|Q9HCN8|SDF2L_HUMAN",5845.10117756271,7651.04667715315,9743.02657012674,9910.56538342936,2382.73312637343,4614.25368702843,18924.5926772918,40562.9698814242,35560.3404027087,145116.543820462,152832.1950369,31325.1054953841,45636.8595823635,"0.976609640875537"
"2748","sp|Q96FV9|THOC1_HUMAN",8772.78590659473,8222.24380635455,3258.06807186056,1282.79383251258,9576.0862869971,9161.28801520739,11811.3273320786,45167.8714530506,44293.5577901423,35058.3162107769,37313.6765810678,20806.2535620492,19154.884550919,"0.665127078562516"
"2749","sp|P07332|FES_HUMAN;sp|P16591|FER_HUMAN",30267.5102721581,19363.3123114067,36233.3303759068,27110.799141538,52121.2277894325,46072.2885581108,11369.2970019404,65276.9937212799,60783.9605835174,50612.8750526932,51637.3765966122,39911.8174716906,36554.0436069703,"0.632354805106517"
"2750","sp|Q8WU90|ZC3HF_HUMAN",59527.9340777759,62570.6136292917,93055.5619304855,81525.523899589,80307.1249695723,116220.832671001,34336.7921261966,15307.2666106302,18920.15290168,101856.267617172,107035.085752698,107788.204934302,75224.7903020897,"0.972732542772151"
"2751","sp|P0CW19|LIMS3_HUMAN",23846.8572440172,23688.4703523315,55677.8316240101,72371.8814411588,43243.5531220292,43177.9313143747,75447.7383743028,1514.43491810107,3048.65728971392,26210.0417688125,42062.5381211345,11716.6269931581,39795.2847116616,"0.538774834007752"
"2752","sp|Q8TC71|MIEAP_HUMAN",43780.3154582267,33675.8987658949,36971.2652150217,36214.107062895,13874.1019220666,12880.6263085661,7809.24647650238,4807.85629478792,733.981281718787,222.076804675516,138.78380846412,110593.233432287,126540.913078944,"0.516082337486516"
"2753","sp|Q6PCB7|S27A1_HUMAN",68262.9517480454,71995.4173378782,58675.1622516677,48807.1355523279,43690.2035445067,44025.3607025399,42486.8790097224,45251.8730143332,32945.4256943149,29793.7305087958,34417.9985210325,27415.201439014,27581.0121896851,"0.432089492403196"
"2754","sp|Q9UN37|VPS4A_HUMAN",17680.8010720965,7895.9459943686,15842.1092864282,9032.27929895373,2043.87740442668,6512.91678961809,18951.0129565196,9818.58226338365,11352.4709929258,1255.06761077336,4135.36270594316,14123.3658712572,14337.5977566758,"0.831638124116784"
"2755","sp|Q9UJW0|DCTN4_HUMAN",9230.15699923908,18178.0391871571,5541.73695400296,2299.34396453957,20055.4169378005,27216.9736186732,2191.95677421521,22734.9222058246,24773.6078001824,14812.4161688894,25380.2457848739,8837.27906733782,5286.56198044961,"0.88826693320588"
"2756","sp|Q9UBU9|NXF1_HUMAN",17989.9778430132,15649.6447600299,18452.6857585151,26071.7666879238,15983.2545065191,11757.0482179776,9846.50719550534,37447.7687589268,29394.8295305153,21962.8838348316,29243.7419690531,44862.5793321473,38397.1472942496,"0.309082999285618"
"2757","sp|O75487|GPC4_HUMAN",58217.0628900169,63621.2552546893,170866.277936504,221920.809388049,100911.316049209,67645.4413188716,95095.9027884522,58069.7483451401,43255.7083346644,97432.2973643976,137229.411306659,17900.7527166082,25117.1306213417,"0.549071922524302"
"2758","sp|Q69YQ0|CYTSA_HUMAN",266537.796951665,237769.1941168,97176.5852238483,106488.676921936,227803.732084469,154997.710496394,191014.765806206,65318.9740487508,79700.4225944615,48295.7830804143,46127.2413453152,168693.518491642,205581.137848793,"0.746076207203988"
"2759","sp|O95396|MOCS3_HUMAN",37313.9342154054,32208.400199399,10979.2606967397,10935.2323988287,24616.5145952279,32754.0660737187,4741.14604940436,38707.5925943464,37288.1465618405,30776.7607417442,32379.1530757103,51007.3754791615,33070.0657768262,"0.663613281775024"
"2762","sp|Q9Y6F6|MRVI1_HUMAN",8697.07089206793,11604.7473372566,5319.34538232126,13577.7146681618,12583.2262389199,10700.1086305231,10557.1574741424,254.218026005863,1733.23275999644,16056.851186748,15614.8643609221,1877.93673429005,2574.68288516338,"0.410703673448587"
"2763","sp|O14791|APOL1_HUMAN",532028.403117869,489584.158255755,537164.35427954,512230.73693645,434842.792673606,399974.89795674,238625.272721863,529575.518713167,544335.689400555,393521.101199718,420422.031991287,365312.002384181,381584.937296512,"0.493776209430317"
"2764","sp|P36507|MP2K2_HUMAN",85699.9061799355,174476.475864378,133024.636669502,133532.93187447,195523.388644513,174445.136239719,183445.084724733,93584.8783746619,217600.736515777,137897.992759702,192876.315454248,161015.381413075,177097.446198196,"0.605383107550282"
"2765","sp|Q8ND56|LS14A_HUMAN",53836.1282617901,68378.2060397218,29311.9374607637,35304.7522631847,28474.3036774745,38871.8599670351,9511.46144139052,89328.4993117586,82827.5630561788,207389.716977967,166199.478647911,80210.4018170381,104669.647958075,"0.804313311558163"
"2766","sp|P62760|VISL1_HUMAN",9891.03029642248,15392.5032423887,47195.1002047306,42039.6751019745,23735.3284422199,35141.9646816409,50670.997845432,270042.777923524,189286.288278778,108659.635152892,95866.4902193202,84735.764955396,83544.7176244365,"0.373632032584144"
"2767","sp|Q96DB5|RMD1_HUMAN",95679.8790518,88927.942361637,119045.414927549,96835.8740103835,91012.7809607392,77171.3154806173,80292.9761076939,83925.1161507353,89199.1867438903,80360.8714325299,88056.939574478,82860.8835475728,86925.1524679366,"0.31188270530526"
"2768","sp|P33240|CSTF2_HUMAN",11603.8096690369,5818.57212428577,21707.2113805284,14093.2594755144,10864.1488153165,8648.95100669893,6284.02930190841,85907.9610642623,67680.0567107113,29228.7198908542,30865.1724092255,56090.4597860128,54483.067261626,"0.142605583460296"
"2769","sp|P42574|CASP3_HUMAN",40522.1637275029,45818.6204283016,43939.2493505101,79265.7375310197,64991.7280094882,46407.4032917427,51764.3217347106,127987.234291521,125502.438436151,172009.890237986,114839.184028376,129420.193717605,145118.564227806,"0.34088435221404"
"2770","sp|Q9Y3L3|3BP1_HUMAN",119757.578781722,115599.026142425,36833.3564126739,41142.5205704416,97316.989253429,113683.596683623,45176.551510652,102251.862528539,115999.444764414,153954.38693076,92612.2252955885,127994.278995743,134415.555679477,"0.371350706502975"
"2771","sp|Q15126|PMVK_HUMAN",45525.9134232405,44684.0115432899,55988.6586492081,71592.5207703441,107653.276798858,90637.2988309309,45804.0886921386,85231.8158253739,123930.583813119,40195.8915396197,43325.2987080937,37076.163400328,60204.6644709293,"0.367188837093829"
"2772","sp|O75439|MPPB_HUMAN",67683.5401681318,68794.8905986927,18768.0739721116,23937.5357398327,41827.8717473811,39210.499259582,71376.5903287652,46500.3750398056,63622.8670413798,59557.9965209315,61147.5046891048,42678.7131279113,44058.0626080411,"0.133037234701613"
